week,country,nucleotide_diversity,sample_size,year_week,original_month
2022-07-17,South Korea,5.732281092389463e-4,764,2022-W29,2022-07-01
2022-07-24,South Korea,5.732281092389463e-4,764,2022-W30,2022-07-01
2022-07-31,South Korea,5.732281092389463e-4,764,2022-W31,2022-07-01
2022-08-07,South Korea,3.69327359092709e-4,772,2022-W32,2022-08-01
2022-08-14,South Korea,3.69327359092709e-4,772,2022-W33,2022-08-01
2022-08-21,South Korea,3.69327359092709e-4,772,2022-W34,2022-08-01
2022-08-28,South Korea,3.69327359092709e-4,772,2022-W35,2022-08-01
2022-09-04,South Korea,5.620227579977183e-4,820,2022-W36,2022-09-01
2022-09-11,South Korea,5.620227579977183e-4,820,2022-W37,2022-09-01
2022-09-18,South Korea,5.620227579977183e-4,820,2022-W38,2022-09-01
2022-09-25,South Korea,5.620227579977183e-4,820,2022-W39,2022-09-01
2022-10-02,South Korea,7.397033458952822e-4,803,2022-W40,2022-10-01
2022-10-09,South Korea,7.397033458952822e-4,803,2022-W41,2022-10-01
2022-10-16,South Korea,7.397033458952822e-4,803,2022-W42,2022-10-01
2022-10-23,South Korea,7.397033458952822e-4,803,2022-W43,2022-10-01
2022-10-30,South Korea,7.397033458952822e-4,803,2022-W44,2022-10-01
2022-11-06,South Korea,0.00165076125410834,794,2022-W45,2022-11-01
2022-11-13,South Korea,0.00165076125410834,794,2022-W46,2022-11-01
2022-11-20,South Korea,0.00165076125410834,794,2022-W47,2022-11-01
2022-11-27,South Korea,0.00165076125410834,794,2022-W48,2022-11-01
2022-12-04,South Korea,0.00239647270339704,717,2022-W49,2022-12-01
2022-12-11,South Korea,0.00239647270339704,717,2022-W50,2022-12-01
2022-12-18,South Korea,0.00239647270339704,717,2022-W51,2022-12-01
2022-12-25,South Korea,0.00239647270339704,717,2022-W52,2022-12-01
2023-01-01,South Korea,0.00247494802916538,737,2023-W01,2023-01-01
2023-01-08,South Korea,0.00247494802916538,737,2023-W02,2023-01-01
2023-01-15,South Korea,0.00247494802916538,737,2023-W03,2023-01-01
2023-01-22,South Korea,0.00247494802916538,737,2023-W04,2023-01-01
2023-01-29,South Korea,0.00247494802916538,737,2023-W05,2023-01-01
2023-02-05,South Korea,0.00230723057334828,709,2023-W06,2023-02-01
2023-02-12,South Korea,0.00230723057334828,709,2023-W07,2023-02-01
2023-02-19,South Korea,0.00230723057334828,709,2023-W08,2023-02-01
2023-02-26,South Korea,0.00230723057334828,709,2023-W09,2023-02-01
2023-03-05,South Korea,0.00299364437372072,702,2023-W10,2023-03-01
2023-03-12,South Korea,0.00299364437372072,702,2023-W11,2023-03-01
2023-03-19,South Korea,0.00299364437372072,702,2023-W12,2023-03-01
2023-03-26,South Korea,0.00299364437372072,702,2023-W13,2023-03-01
2023-04-02,South Korea,0.00272131932459221,666,2023-W14,2023-04-01
2023-04-09,South Korea,0.00272131932459221,666,2023-W15,2023-04-01
2023-04-16,South Korea,0.00272131932459221,666,2023-W16,2023-04-01
2023-04-23,South Korea,0.00272131932459221,666,2023-W17,2023-04-01
2023-04-30,South Korea,0.00272131932459221,666,2023-W18,2023-04-01
2023-05-07,South Korea,0.00175918403097192,611,2023-W19,2023-05-01
2023-05-14,South Korea,0.00175918403097192,611,2023-W20,2023-05-01
2023-05-21,South Korea,0.00175918403097192,611,2023-W21,2023-05-01
2023-05-28,South Korea,0.00175918403097192,611,2023-W22,2023-05-01
2023-06-04,South Korea,0.00147903672089915,658,2023-W23,2023-06-01
2023-06-11,South Korea,0.00147903672089915,658,2023-W24,2023-06-01
2023-06-18,South Korea,0.00147903672089915,658,2023-W25,2023-06-01
2023-06-25,South Korea,0.00147903672089915,658,2023-W26,2023-06-01
